carat,depth,table,x,y,z,symmetry_val,Good,Ideal,Premium,Very Good,E,F,G,H,I,J,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
0.47,63.3,59.0,4.9,4.86,3.09,1.008230452674897,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.77,60.8,58.0,5.96,5.98,3.63,0.9966555183946488,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8,60.0,60.0,6.1,5.97,3.66,1.0217755443886096,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.22,62.2,57.0,6.87,6.79,4.25,1.011782032400589,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.12,62.1,58.0,6.64,6.6,4.11,1.0060606060606059,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,62.6,56.0,5.67,5.74,3.57,0.9878048780487804,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.03,62.2,60.0,6.4,6.43,3.99,0.9953343701399692,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,60.7,57.0,4.77,4.78,2.9,0.9979079497907948,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,60.3,60.0,4.42,4.44,2.67,0.9954954954954954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,60.2,58.0,5.76,5.83,3.49,0.9879931389365352,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,62.5,58.0,6.44,6.39,4.01,1.0078247261345854,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.03,61.9,56.0,6.47,6.43,3.99,1.0062208398133747,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,60.7,56.0,4.42,4.45,2.69,0.993258426966292,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.37,60.8,56.0,4.67,4.71,2.85,0.9915074309978767,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.52,63.1,58.0,7.21,7.3,4.58,0.9876712328767124,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.43,62.0,55.0,4.84,4.87,3.01,0.9938398357289528,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7,62.2,55.0,5.66,5.69,3.53,0.9947275922671353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.21,61.1,61.0,6.79,6.87,4.17,0.9883551673944688,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.34,61.8,59.0,7.07,7.04,4.36,1.0042613636363638,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.07,61.9,60.0,6.48,6.55,4.03,0.9893129770992368,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.55,62.5,56.0,5.22,5.25,3.27,0.9942857142857142,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.58,62.4,57.0,5.36,5.32,3.33,1.0075187969924813,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.41,61.4,54.0,4.81,4.83,2.96,0.9958592132505176,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.02,62.5,53.0,6.43,6.47,4.03,0.9938176197836168,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,61.6,57.0,4.38,4.36,2.69,1.0045871559633026,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.62,62.6,57.0,5.42,5.47,3.41,0.9908592321755028,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.31,63.4,55.0,4.32,4.35,2.75,0.9931034482758622,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.62,62.4,57.0,5.44,5.46,3.4,0.9963369963369964,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,61.4,58.0,6.4,6.34,3.91,1.0094637223974765,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,61.4,56.0,4.19,4.22,2.58,0.9928909952606636,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.52,61.7,55.0,5.17,5.21,3.2,0.9923224568138196,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.63,60.9,56.0,5.57,5.6,3.4,0.9946428571428572,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.9,59.0,4.4,4.46,2.74,0.9865470852017938,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,62.0,58.0,4.32,4.29,2.67,1.006993006993007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.0,56.0,4.79,4.82,2.93,0.9937759336099584,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.03,61.6,57.0,6.52,6.47,4.0,1.007727975270479,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.54,60.0,59.0,5.26,5.32,3.17,0.988721804511278,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.22,60.6,56.0,6.96,6.95,4.22,1.0014388489208632,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.4,60.6,55.8,4.76,4.82,2.91,0.9875518672199171,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,59.8,60.0,6.23,6.28,3.74,0.9920382165605096,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.18,61.6,58.0,6.78,6.82,4.19,0.9941348973607038,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4,61.3,60.0,4.66,4.71,2.87,0.989384288747346,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.74,62.2,56.0,5.8,5.84,3.62,0.9931506849315068,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.5,60.0,58.0,7.5,7.47,4.49,1.0040160642570282,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.09,61.2,57.0,6.64,6.6,4.05,1.0060606060606059,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.77,62.2,56.0,5.9,5.85,3.66,1.0085470085470087,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,61.5,57.0,4.33,4.35,2.67,0.9954022988505749,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.01,63.1,54.0,6.39,6.35,4.02,1.0062992125984251,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,60.5,61.0,6.47,6.42,3.9,1.0077881619937694,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.2,60.9,55.0,6.9,6.93,4.21,0.9956709956709958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.3,62.6,56.0,4.29,4.31,2.69,0.9953596287703016,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.65,62.3,56.0,5.52,5.56,3.45,0.9928057553956836,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.29,62.6,56.0,6.96,6.93,4.35,1.0043290043290043,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.73,61.8,59.0,5.73,5.79,3.56,0.989637305699482,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.34,62.6,59.0,4.48,4.44,2.79,1.009009009009009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,61.3,57.0,5.28,5.25,3.23,1.0057142857142858,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.24,60.6,59.0,4.04,4.06,2.45,0.995073891625616,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.12,62.1,57.0,6.68,6.65,4.14,1.0045112781954886,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.56,59.7,60.0,7.53,7.58,4.51,0.9934036939313984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.72,61.4,57.0,5.75,5.79,3.54,0.993091537132988,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.5,57.4,62.0,7.56,7.39,4.29,1.0230040595399188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.22,61.1,57.0,6.9,5.92,4.22,1.1655405405405406,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3,62.4,56.0,4.32,4.3,2.69,1.0046511627906978,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.24,62.3,56.0,6.84,6.91,4.28,0.9898697539797394,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.58,60.9,55.0,5.39,5.41,3.29,0.9963031423290204,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.12,61.4,63.0,6.7,6.68,4.11,1.002994011976048,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.42,62.6,58.0,4.8,4.76,2.99,1.0084033613445378,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.18,62.3,55.6,6.73,6.76,4.21,0.9955621301775148,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,62.4,53.0,4.35,4.33,2.71,1.0046189376443415,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,62.4,57.0,5.73,5.72,3.57,1.001748251748252,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.16,62.6,56.0,6.73,6.68,4.2,1.00748502994012,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.05,62.8,58.0,6.44,6.48,4.06,0.9938271604938272,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.36,60.8,57.0,4.59,4.62,2.8,0.9935064935064934,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.25,60.7,58.0,4.07,4.1,2.48,0.9926829268292684,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1.54,63.1,57.0,7.34,7.4,4.65,0.991891891891892,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,61.7,55.0,6.42,6.39,3.95,1.0046948356807512,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.47,62.2,55.0,4.99,5.01,3.11,0.9960079840319362,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.53,62.4,59.0,5.18,5.14,3.22,1.0077821011673151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.0,55.4,5.67,5.7,3.58,0.9947368421052633,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.92,61.9,57.0,6.23,6.25,3.86,0.9968,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.24,62.2,59.0,6.9,6.83,4.27,1.0102489019033676,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5,61.4,57.8,5.09,5.14,3.15,0.990272373540856,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.5,61.4,61.0,5.03,5.04,3.09,0.998015873015873,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.04,60.8,58.0,8.23,8.14,4.98,1.011056511056511,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.57,62.1,56.0,5.33,5.3,3.3,1.005660377358491,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.3,57.0,5.29,5.24,3.23,1.0095419847328244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.49,64.0,53.0,4.94,4.99,3.18,0.9899799599198396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,63.6,58.0,6.26,6.35,4.01,0.9858267716535434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.55,61.3,56.0,7.45,7.49,4.58,0.9946595460614152,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4,64.0,57.0,4.7,4.67,3.0,1.006423982869379,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.23,61.9,57.0,3.93,3.96,2.44,0.9924242424242424,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.05,61.7,54.9,8.16,8.24,5.05,0.9902912621359224,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.2,62.5,55.0,6.76,6.81,4.24,0.9926578560939796,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.35,61.9,55.0,4.52,4.53,2.8,0.997792494481236,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,61.6,55.0,4.38,4.35,2.69,1.006896551724138,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.34,61.9,55.0,4.5,4.52,2.79,0.9955752212389382,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.0,59.0,4.36,4.39,2.67,0.9931662870159454,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.01,62.5,60.0,6.34,6.39,3.98,0.9921752738654148,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.41,59.4,59.0,7.34,7.38,4.37,0.9945799457994581,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1.03,61.7,54.0,6.49,6.52,4.02,0.9953987730061352,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.96,62.0,57.0,6.34,6.31,3.92,1.0047543581616485,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,62.8,57.0,5.71,5.62,3.56,1.0160142348754448,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.12,63.8,57.0,6.61,6.59,4.21,1.0030349013657056,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,61.4,56.0,5.21,5.25,3.21,0.9923809523809524,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,61.1,60.0,5.12,5.1,3.12,1.003921568627451,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.07,61.9,55.0,6.62,6.57,4.08,1.0076103500761036,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,57.2,59.0,6.66,6.62,3.8,1.0060422960725075,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,60.6,57.0,5.72,5.8,3.49,0.986206896551724,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,61.7,60.0,6.32,6.35,3.91,0.9952755905511812,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.73,60.9,61.0,5.79,5.81,3.53,0.9965576592082616,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,62.2,55.0,4.4,4.44,2.75,0.990990990990991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.5,62.8,58.0,5.03,5.07,3.17,0.9921104536489151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.3,60.0,5.56,5.59,3.53,0.9946332737030412,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.6,57.0,6.28,6.37,3.96,0.9858712715855572,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,61.5,57.0,4.33,4.38,2.68,0.9885844748858448,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.23,61.7,58.0,6.85,6.95,4.26,0.9856115107913668,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,58.8,58.0,6.62,6.57,3.88,1.0076103500761036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.55,62.5,62.0,5.2,5.24,3.26,0.9923664122137404,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,62.1,59.0,4.39,4.34,2.71,1.0115207373271888,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.52,61.1,59.0,5.15,5.2,3.16,0.9903846153846154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.04,62.0,57.0,6.53,6.6,4.07,0.9893939393939396,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.29,57.9,61.0,7.16,7.13,4.14,1.0042075736325389,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.74,58.8,68.0,5.91,5.8,3.44,1.0189655172413794,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,60.1,57.0,6.45,6.52,3.9,0.9892638036809815,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.38,61.0,58.0,4.7,4.75,2.88,0.9894736842105264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,61.8,55.0,4.41,4.43,2.73,0.9954853273137698,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.42,61.2,60.0,4.78,4.82,2.94,0.991701244813278,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.22,59.6,56.0,7.05,7.02,4.19,1.0042735042735045,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.74,57.5,57.0,5.94,6.01,3.44,0.988352745424293,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.5,62.9,59.0,7.19,7.32,4.56,0.98224043715847,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.93,60.8,62.0,6.29,6.34,3.84,0.9921135646687698,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.57,60.7,58.0,5.32,5.35,3.24,0.994392523364486,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,61.9,57.0,4.3,4.33,2.67,0.9930715935334872,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.61,63.4,55.0,5.39,5.43,3.43,0.992633517495396,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.21,61.2,58.0,6.85,6.91,4.21,0.9913169319826338,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1.41,59.9,61.0,7.21,7.37,4.37,0.9782903663500678,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.74,61.4,56.0,5.81,5.84,3.57,0.99486301369863,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.32,60.9,57.0,4.41,4.44,2.69,0.9932432432432432,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,62.2,58.0,4.3,4.28,2.67,1.0046728971962615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.43,60.2,55.0,4.92,4.95,2.97,0.993939393939394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.77,60.4,58.0,5.91,5.95,3.58,0.9932773109243698,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.24,61.5,57.0,6.88,6.94,4.25,0.9913544668587896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,61.3,57.0,4.34,4.37,2.67,0.9931350114416476,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.5,62.9,57.0,7.28,7.26,4.57,1.0027548209366393,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.42,62.3,55.0,4.77,4.79,2.98,0.9958246346555324,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35,61.6,55.0,4.56,4.53,2.8,1.0066225165562912,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.31,62.7,58.0,6.88,6.94,4.33,0.9913544668587896,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2.02,61.9,58.0,8.07,8.18,5.03,0.986552567237164,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,60.9,60.0,4.84,4.81,2.94,1.0062370062370063,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.34,61.7,60.0,8.59,8.53,5.28,1.0070339976553342,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.26,62.9,56.0,4.07,4.1,2.57,0.9926829268292684,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.81,61.9,57.0,5.98,6.01,3.71,0.9950083194675542,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,61.8,59.0,4.39,4.45,2.73,0.986516853932584,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,63.0,55.0,6.1,6.16,3.86,0.9902597402597402,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1.14,62.2,56.0,6.66,6.69,4.15,0.9955156950672646,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.32,62.0,56.0,4.39,4.35,2.71,1.0091954022988503,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.5,64.9,58.0,8.46,8.43,5.48,1.0035587188612098,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.5,64.0,57.0,5.04,4.99,3.21,1.0100200400801602,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.35,61.6,62.0,7.15,7.1,4.39,1.0070422535211268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,63.5,61.0,6.05,6.1,3.86,0.9918032786885246,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.9,54.7,4.34,4.36,2.69,0.9954128440366972,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.39,62.3,54.4,4.66,4.69,2.91,0.9936034115138592,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6,58.8,60.7,5.52,5.55,3.25,0.9945945945945944,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.93,60.9,57.0,6.29,6.25,3.82,1.0064,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,61.0,56.0,4.35,4.37,2.66,0.9954233409610984,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,60.5,63.0,6.48,6.54,3.94,0.9908256880733946,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.39,62.4,53.6,4.65,4.7,2.92,0.9893617021276596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.43,62.0,59.0,4.82,4.8,2.98,1.0041666666666669,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.43,62.3,55.0,4.82,4.85,3.01,0.9938144329896909,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,62.9,56.0,6.42,6.27,3.99,1.0239234449760766,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.03,62.5,59.0,6.41,6.45,4.02,0.9937984496124029,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.55,61.7,56.0,5.3,5.26,3.25,1.0076045627376429,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,61.2,55.0,4.41,4.44,2.7,0.9932432432432432,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.31,60.8,56.0,4.39,4.42,2.68,0.9932126696832578,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.03,59.8,59.0,8.29,8.24,4.94,1.0060679611650485,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,63.9,61.0,6.03,6.09,3.87,0.9901477832512317,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.72,62.6,59.0,5.74,5.69,3.58,1.0087873462214412,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.22,60.0,58.0,6.95,6.99,4.18,0.994277539341917,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,61.9,59.0,5.07,5.11,3.15,0.9921722113502937,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.36,61.9,55.0,4.57,4.61,2.84,0.9913232104121475,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4,62.2,55.0,4.75,4.77,2.96,0.9958071278825996,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.35,61.5,59.0,4.53,4.55,2.79,0.9956043956043956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,62.1,63.0,7.96,7.85,4.91,1.0140127388535032,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4,62.5,60.0,4.65,4.7,2.92,0.9893617021276596,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.54,62.0,53.9,5.22,5.24,3.24,0.9961832061068702,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.18,60.5,60.0,6.88,6.81,4.14,1.0102790014684289,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.51,62.8,56.0,5.15,5.07,3.21,1.0157790927021697,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.75,64.6,57.0,5.7,5.67,3.67,1.0052910052910051,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.08,61.8,56.2,6.55,6.58,4.06,0.9954407294832828,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.11,61.0,59.0,6.67,6.61,4.05,1.0090771558245082,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3,61.9,54.5,4.31,4.35,2.68,0.9908045977011494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.03,61.5,58.0,6.43,6.55,3.99,0.981679389312977,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.76,61.8,56.0,5.85,5.89,3.63,0.9932088285229204,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,64.6,61.0,5.05,4.95,3.23,1.0202020202020199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,62.6,56.0,5.28,5.1,3.25,1.0352941176470591,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,61.7,56.0,4.41,4.44,2.73,0.9932432432432432,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.44,61.9,57.0,4.9,4.92,3.04,0.9959349593495936,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.73,61.5,60.0,7.75,7.66,4.74,1.0117493472584855,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.36,61.8,58.0,4.58,4.55,2.82,1.0065934065934066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34,62.3,57.0,4.48,4.44,2.78,1.009009009009009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,59.0,60.0,5.33,5.28,3.12,1.009469696969697,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,63.2,58.0,4.22,4.26,2.68,0.9906103286384976,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.36,62.1,55.0,4.58,4.54,2.83,1.0088105726872247,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.3,58.0,4.3,4.34,2.65,0.9907834101382488,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.74,60.8,57.0,5.85,5.89,3.57,0.9932088285229204,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.11,62.9,59.0,6.59,6.54,4.13,1.0076452599388381,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.38,61.9,56.0,4.67,4.7,2.9,0.9936170212765956,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,61.4,58.0,4.29,4.31,2.64,0.9953596287703016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
